rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,county_encoded,property_type_encoded,bedrooms_encoded
1265.26,2022,1,2022H1,5,Galway,Connacht,Galway City,Galway City,Terrace house,Two bed,2.0,False,True,False,6,4,5
851.18,2022,1,2022H1,5,Kerry,Munster,Kerry,Kerry,Terrace house,Two bed,2.0,False,False,True,7,4,5
985.88,2022,1,2022H1,5,Kerry,Munster,Killarney,"Killarney, Kerry",Terrace house,Two bed,2.0,False,False,False,7,4,5
800.43,2022,1,2022H1,5,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,Two bed,2.0,False,False,False,7,4,5
1279.78,2022,1,2022H1,5,Kildare,Leinster,Kildare,Kildare,Terrace house,Two bed,2.0,False,False,True,8,4,5
1514.7,2022,1,2022H1,5,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Terrace house,Two bed,2.0,False,False,False,8,4,5
1335.32,2022,1,2022H1,5,Kildare,Leinster,Naas,"Naas, Kildare",Terrace house,Two bed,2.0,False,False,False,8,4,5
847.07,2022,1,2022H1,5,Laois,Leinster,Laois,Laois,Terrace house,Two bed,2.0,False,False,True,10,4,5
1042.35,2022,1,2022H1,5,Limerick,Munster,Limerick,Limerick,Terrace house,Two bed,2.0,False,False,True,12,4,5
1126.31,2022,1,2022H1,5,Limerick,Munster,Limerick City,Limerick City,Terrace house,Two bed,2.0,False,True,False,12,4,5
667.43,2022,1,2022H1,5,Longford,Leinster,Longford,Longford,Terrace house,Two bed,2.0,False,False,True,13,4,5
1057.47,2022,1,2022H1,5,Louth,Leinster,Louth,Louth,Terrace house,Two bed,2.0,False,False,True,14,4,5
1137.84,2022,1,2022H1,5,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,Two bed,2.0,False,False,False,14,4,5
1005.17,2022,1,2022H1,5,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,Two bed,2.0,False,False,False,14,4,5
745.33,2022,1,2022H1,5,Mayo,Connacht,Mayo,Mayo,Terrace house,Two bed,2.0,False,False,True,15,4,5
777.32,2022,1,2022H1,5,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Terrace house,Two bed,2.0,False,False,False,15,4,5
1140.72,2022,1,2022H1,5,Meath,Leinster,Meath,Meath,Terrace house,Two bed,2.0,False,False,True,16,4,5
699.93,2022,1,2022H1,5,Monaghan,Ulster,Monaghan,Monaghan,Terrace house,Two bed,2.0,False,False,True,17,4,5
965.51,2022,1,2022H1,5,Offaly,Leinster,Offaly,Offaly,Terrace house,Two bed,2.0,False,False,True,18,4,5
1108.22,2022,1,2022H1,5,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Terrace house,Two bed,2.0,False,False,False,18,4,5
697.73,2022,1,2022H1,5,Roscommon,Connacht,Roscommon,Roscommon,Terrace house,Two bed,2.0,False,False,True,19,4,5
731.9,2022,1,2022H1,5,Sligo,Connacht,Sligo,Sligo,Terrace house,Two bed,2.0,False,False,True,20,4,5
785.55,2022,1,2022H1,5,Sligo,Connacht,Sligo Town,Sligo Town,Terrace house,Two bed,2.0,False,False,False,20,4,5
722.75,2022,1,2022H1,5,Tipperary,Munster,Tipperary,Tipperary,Terrace house,Two bed,2.0,False,False,True,21,4,5
771.01,2022,1,2022H1,5,Waterford,Munster,Waterford,Waterford,Terrace house,Two bed,2.0,False,False,True,22,4,5
836.3,2022,1,2022H1,5,Waterford,Munster,Waterford City,Waterford City,Terrace house,Two bed,2.0,False,True,False,22,4,5
837.53,2022,1,2022H1,5,Westmeath,Leinster,Westmeath,Westmeath,Terrace house,Two bed,2.0,False,False,True,23,4,5
766.01,2022,1,2022H1,5,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Terrace house,Two bed,2.0,False,False,False,23,4,5
823.11,2022,1,2022H1,5,Wexford,Leinster,Wexford,Wexford,Terrace house,Two bed,2.0,False,False,True,24,4,5
777.21,2022,1,2022H1,5,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Terrace house,Two bed,2.0,False,False,False,24,4,5
866.65,2022,1,2022H1,5,Wexford,Leinster,Gorey,"Gorey, Wexford",Terrace house,Two bed,2.0,False,False,False,24,4,5
776.56,2022,1,2022H1,5,Wexford,Leinster,New Ross,"New Ross, Wexford",Terrace house,Two bed,2.0,False,False,False,24,4,5
1324.42,2022,1,2022H1,5,Wicklow,Leinster,Wicklow,Wicklow,Terrace house,Two bed,2.0,False,False,True,25,4,5
1462.28,2022,1,2022H1,5,Wicklow,Leinster,Bray,"Bray, Wicklow",Terrace house,Two bed,2.0,False,False,False,25,4,5
1643.46,2022,1,2022H1,5,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Terrace house,Two bed,2.0,False,False,False,25,4,5
879.09,2022,1,2022H1,5,Carlow,Leinster,Carlow,Carlow,Apartment,Two bed,2.0,False,False,True,0,0,5
897.01,2022,1,2022H1,5,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,Two bed,2.0,False,False,False,0,0,5
746.81,2022,1,2022H1,5,Cavan,Ulster,Cavan,Cavan,Apartment,Two bed,2.0,False,False,True,1,0,5
836.8,2022,1,2022H1,5,Cavan,Ulster,Cavan Town,Cavan Town,Apartment,Two bed,2.0,False,False,False,1,0,5
809.75,2022,1,2022H1,5,Clare,Munster,Clare,Clare,Apartment,Two bed,2.0,False,False,True,2,0,5
785.76,2022,1,2022H1,5,Clare,Munster,Ennis,"Ennis, Clare",Apartment,Two bed,2.0,False,False,False,2,0,5
896.59,2022,1,2022H1,5,Clare,Munster,Shannon,"Shannon, Clare",Apartment,Two bed,2.0,False,False,False,2,0,5
1216.64,2022,1,2022H1,5,Cork,Munster,Cork,Cork,Apartment,Two bed,2.0,False,False,True,3,0,5
1337.28,2022,1,2022H1,5,Cork,Munster,Cork City,Cork City,Apartment,Two bed,2.0,False,True,False,3,0,5
1318.88,2022,1,2022H1,5,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1354.97,2022,1,2022H1,5,Cork,Munster,Ballintemple,"Ballintemple, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
986.3,2022,1,2022H1,5,Cork,Munster,Bandon,"Bandon, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1198.3,2022,1,2022H1,5,Cork,Munster,Blackpool,"Blackpool, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1317.31,2022,1,2022H1,5,Cork,Munster,Blackrock,"Blackrock, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1194.21,2022,1,2022H1,5,Cork,Munster,Blarney,"Blarney, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1025.42,2022,1,2022H1,5,Cork,Munster,Clonakilty,"Clonakilty, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
994.18,2022,1,2022H1,5,Cork,Munster,Cobh,"Cobh, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1202.43,2022,1,2022H1,5,Cork,Munster,Kinsale,"Kinsale, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
952.89,2022,1,2022H1,5,Cork,Munster,Mallow,"Mallow, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1059.22,2022,1,2022H1,5,Cork,Munster,Midleton,"Midleton, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1099.58,2022,1,2022H1,5,Cork,Munster,Passage West,"Passage West, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
820.61,2022,1,2022H1,5,Cork,Munster,Skibbereen,"Skibbereen, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
830.24,2022,1,2022H1,5,Cork,Munster,Youghal,"Youghal, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
628.49,2022,1,2022H1,5,Donegal,Ulster,Donegal,Donegal,Apartment,Two bed,2.0,False,False,True,4,0,5
686.78,2022,1,2022H1,5,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Apartment,Two bed,2.0,False,False,False,4,0,5
1909.88,2022,1,2022H1,5,Dublin,Leinster,Dublin,Dublin,Apartment,Two bed,2.0,True,True,True,5,0,5
1415.32,2022,1,2022H1,5,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1932.82,2022,1,2022H1,5,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1985.34,2022,1,2022H1,5,Dublin,Leinster,Booterstown,"Booterstown, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1561.59,2022,1,2022H1,5,Dublin,Leinster,Donabate,"Donabate, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
2142.76,2022,1,2022H1,5,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1900.73,2022,1,2022H1,5,Dublin,Leinster,Howth,"Howth, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1769.36,2022,1,2022H1,5,Dublin,Leinster,Lucan,"Lucan, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1961.33,2022,1,2022H1,5,Dublin,Leinster,Malahide,"Malahide, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1755.02,2022,1,2022H1,5,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1662.33,2022,1,2022H1,5,Dublin,Leinster,Portmarnock,"Portmarnock, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1519.74,2022,1,2022H1,5,Dublin,Leinster,Rathcoole,"Rathcoole, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1614.73,2022,1,2022H1,5,Dublin,Leinster,Saggart,"Saggart, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1640.97,2022,1,2022H1,5,Dublin,Leinster,Shankill,"Shankill, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1438.69,2022,1,2022H1,5,Dublin,Leinster,Skerries,"Skerries, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1969.41,2022,1,2022H1,5,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
1632.43,2022,1,2022H1,5,Dublin,Leinster,Swords,"Swords, Dublin",Apartment,Two bed,2.0,True,True,False,5,0,5
